[2020-10-06 09:01:35,433] I Kiwoom.py | Kiwoom-__init__-0065 I DEBUG    > Kiwoom() class start.
[2020-10-06 09:34:55,235] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 084010 
[2020-10-06 09:34:55,237] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:34:55,240] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:34:55,240] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 084010 
[2020-10-06 09:34:55,242] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:34:55,243] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:34:55,514] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:34:55,538] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:34:55,571] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:34:55,576] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z235] 모의투자 취소주문 수량 오류
[2020-10-06 09:34:56,237] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:34:56,240] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:34:56,625] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:34:56,662] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:03,236] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:03,239] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:03,293] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:03,745] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:03,747] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:03,749] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:03,823] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:03,867] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:06,747] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:07,016] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:07,245] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 084010 
[2020-10-06 09:35:07,246] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:07,311] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:07,336] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:07,340] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:07,394] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:07,427] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:10,742] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 002310 
[2020-10-06 09:35:10,744] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:10,831] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:11,834] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 084010 
[2020-10-06 09:35:11,836] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:12,139] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:12,226] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:12,336] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:12,338] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:12,339] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:12,512] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:12,698] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:12,731] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:12,938] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 002310 
[2020-10-06 09:35:12,940] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:12,942] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:13,017] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:13,040] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:16,736] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:16,739] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:16,838] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:19,909] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:20,488] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:21,242] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:21,243] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:21,987] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:28,335] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 002310 
[2020-10-06 09:35:28,338] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:28,340] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:28,342] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:28,396] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:28,429] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:28,463] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:29,037] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:29,039] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:29,467] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:29,941] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:29,943] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:29,945] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:30,355] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:30,378] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:34,445] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:34,447] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:34,449] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:34,558] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:34,591] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:37,141] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:37,142] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:37,144] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:37,146] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:37,362] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:37,394] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:37,400] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z235] 모의투자 취소주문 수량 오류
[2020-10-06 09:35:37,401] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z235] 모의투자 취소주문 수량 오류
[2020-10-06 09:35:39,736] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:39,739] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:39,836] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:39,838] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:40,165] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:40,231] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:41,541] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:41,543] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:42,438] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:42,472] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:42,739] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 084010 
[2020-10-06 09:35:42,740] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:42,933] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:43,440] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:43,505] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:43,742] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:43,744] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:43,745] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:43,746] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:43,790] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:43,823] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:44,138] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:44,140] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:44,142] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:44,143] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:44,197] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:44,240] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:44,343] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:44,344] I Kiwoom.py | Kiwoom-_receive_real_data-0514 I DEBUG    > 매수주문 전달 실패
[2020-10-06 09:35:44,345] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:44,346] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:44,443] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:44,445] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:44,446] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:44,447] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:44,490] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:45,139] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 084010 
[2020-10-06 09:35:45,141] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:45,141] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 084010 
[2020-10-06 09:35:45,143] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:45,143] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 084010 
[2020-10-06 09:35:45,145] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:45,189] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:45,244] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:45,266] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:47,544] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:47,545] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:47,547] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:47,548] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:47,550] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:47,552] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:47,553] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:47,554] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:47,620] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:47,654] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:47,677] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:47,703] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:47,729] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:48,235] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:48,236] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:48,237] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:48,333] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:48,334] I Kiwoom.py | Kiwoom-_receive_real_data-0514 I DEBUG    > 매수주문 전달 실패
[2020-10-06 09:35:48,335] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:48,337] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:48,339] I Kiwoom.py | Kiwoom-_receive_real_data-0533 I DEBUG    > 매수취소 전달 실패
[2020-10-06 09:35:48,635] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:48,637] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
[2020-10-06 09:35:48,639] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:48,641] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:48,642] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:48,709] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KP_ORD --- [00Z112] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:48,743] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:48,765] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:48,791] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:49,340] I Kiwoom.py | Kiwoom-_receive_real_data-0531 I DEBUG    > 매수취소 전달 성공
[2020-10-06 09:35:49,394] I Kiwoom.py | Kiwoom-msg_slot-0187 I DEBUG    > 스크린: 6001, 요청이름: 매수취소, tr코드: KOA_NORMAL_KP_CANCEL --- [00Z115] 모의투자 정상처리 되었습니다
[2020-10-06 09:35:53,534] I Kiwoom.py | Kiwoom-_receive_real_data-0494 I DEBUG    > 매수조건 통과 005440 
[2020-10-06 09:35:53,536] I Kiwoom.py | Kiwoom-_receive_real_data-0512 I DEBUG    > 매수주문 전달 성공
